"Id","Date","Time","Question","Details","Answer","Notes","Entered By","What type of questions?","What tools were used?","What forms were used?","If Technology Question:","Was the patron referred elsewhere?"
"o15597903","2017-05-04","19:55","","163","163","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15597503","2017-05-04","18:10","160","","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15595472","2017-05-04","16:08","","175","175","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15592960","2017-05-04","13:50","","","168","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15591154","2017-05-04","12:10","","","178","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15587132","2017-05-04","00:06","","","56","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15586529","2017-05-03","22:07","","","180","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15585549","2017-05-03","20:08","","","146","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15584076","2017-05-03","18:08","","","150","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15581904","2017-05-03","15:55","","","193","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15579907","2017-05-03","14:09","","","204<br />","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15577522","2017-05-03","12:08","","","155","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15574740","2017-05-03","10:18","","","103","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15573507","2017-05-03","08:13","","","3","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15572326","2017-05-03","00:15","","","17","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15570346","2017-05-02","20:04","","","100","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15568800","2017-05-02","18:03","","146","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15566654","2017-05-02","16:10","","","164","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15564033","2017-05-02","14:10","","","153","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15561028","2017-05-02","12:00","","","181","","Circulation Student","Head Count - Main","blank","Book/media purchase","blank","blank"
"o15558863","2017-05-02","10:04","","","55","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15556599","2017-05-02","00:08","","","54","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15555684","2017-05-01","22:02","","","165","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15554506","2017-05-01","20:09","","","185","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15553111","2017-05-01","18:13","","","180","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15550842","2017-05-01","16:01","","","195","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15548271","2017-05-01","14:02","","","137","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15545765","2017-05-01","12:08","","","147","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15543873","2017-05-01","10:38","","","88","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15542392","2017-05-01","08:22","","","14","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15541214","2017-05-01","00:13","","","35","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15540024","2017-04-30","21:55","","","117<br />","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15538430","2017-04-30","18:08","","","167","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15537590","2017-04-30","16:11","","","128","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15536714","2017-04-30","14:06","","","140","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15536267","2017-04-30","12:18","","","22","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15535517","2017-04-29","19:57","","","42","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15535240","2017-04-29","18:03","","","79","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15535096","2017-04-29","17:32","","","65","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15533946","2017-04-29","13:57","","","55","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15533344","2017-04-29","12:02","","","24","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15532993","2017-04-29","10:09","","","0","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15532394","2017-04-28","20:12","","10","10","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15532023","2017-04-28","18:13","","","23","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15530835","2017-04-28","16:13","","","85","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15526907","2017-04-28","12:08","","","110","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15524835","2017-04-28","09:59","","","53","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15524161","2017-04-28","08:13","","","13","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15523287","2017-04-28","00:02","","","50","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15522614","2017-04-27","22:04","","","111","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15521681","2017-04-27","20:08","","","152","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15520267","2017-04-27","18:06","","","135","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15518341","2017-04-27","16:02","","150","150","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15516030","2017-04-27","14:07","","","156","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15510371","2017-04-27","08:18","","","13","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15507992","2017-04-27","00:05","","","62","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15507394","2017-04-26","22:22","","","170","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15506106","2017-04-26","20:09","","","155","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15504169","2017-04-26","17:56","","","96","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15501917","2017-04-26","16:05","212","","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15499113","2017-04-26","14:01","","","210","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15496624","2017-04-26","12:08","","","186","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15494349","2017-04-26","10:07","","","53","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15493365","2017-04-26","08:15","","","6","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15492309","2017-04-26","00:07","","","60","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15491456","2017-04-25","22:05","","","102","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15489996","2017-04-25","20:00","","","168","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15488602","2017-04-25","18:12","","","132","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15486466","2017-04-25","16:09","","","182","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15483670","2017-04-25","13:54","","","164","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15481704","2017-04-25","12:23","155","","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15479051","2017-04-25","10:02","","","68","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15477927","2017-04-25","08:19","","","1","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15477222","2017-04-25","00:07","","","58","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15476655","2017-04-24","22:09","","","177","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15475657","2017-04-24","20:11","","","185","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15474293","2017-04-24","18:17","","","91","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15471761","2017-04-24","15:57","","","165","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15469294","2017-04-24","14:09","","","120","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15466307","2017-04-24","12:04","","","178","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15461103","2017-04-23","21:58","","","116","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15459143","2017-04-23","18:26","","","153","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15458201","2017-04-23","16:07","","","167","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15457305","2017-04-23","14:06","","","95","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15456877","2017-04-23","12:36","","","35","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15456156","2017-04-22","20:25","35","","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15455940","2017-04-22","18:36","","","51","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15454614","2017-04-22","14:01","","","74","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15453781","2017-04-22","11:55","","","25","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15453293","2017-04-22","10:03","","","0","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
