"Id","Date","Time","Question","Details","Answer","Notes","Entered By","What type of questions?","What tools were used?","What forms were used?","If Technology Question:","Was the patron referred elsewhere?"
"o11807191","2016-09-16","08:16","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11804920","2016-09-16","00:08","","","6","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11804272","2016-09-15","22:06","","","16","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11803064","2016-09-15","20:10","","","32","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11801250","2016-09-15","18:05","13","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11798970","2016-09-15","16:24","","","26","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11794952","2016-09-15","14:03","","","22","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11791206","2016-09-15","12:04","","","23","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11787776","2016-09-15","10:07","","","16","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11709651","2016-09-15","08:17","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11706604","2016-09-15","00:09","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11705996","2016-09-14","22:27","","","21","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11702175","2016-09-14","18:24","","","26","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11698269","2016-09-14","16:14","","","51","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11693612","2016-09-14","14:00","","","33","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11690596","2016-09-14","12:26","","","33","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11684340","2016-09-14","09:06","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11679546","2016-09-13","22:09","","","10","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11678051","2016-09-13","20:17","","","19","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11675914","2016-09-13","18:16","","","18","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11672562","2016-09-13","16:09","","","33","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11668432","2016-09-13","14:04","","","27","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11660941","2016-09-13","10:18","","","19","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11659200","2016-09-13","09:08","","","5","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11655736","2016-09-13","00:08","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11655174","2016-09-12","22:40","","","18","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11653220","2016-09-12","20:14","","","29","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11650004","2016-09-12","18:06","17","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11646339","2016-09-12","16:00","","","25","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11642144","2016-09-12","14:02","","","26","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11638156","2016-09-12","12:11","","","19","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11634392","2016-09-12","10:32","","","17","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11612431","2016-09-12","08:14","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11609177","2016-09-11","22:07","","","13","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11608649","2016-09-11","20:58","","","27","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11606898","2016-09-11","18:08","","","21","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11605616","2016-09-11","16:09","","","50","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11603459","2016-09-11","12:39","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11602372","2016-09-10","20:10","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11602052","2016-09-10","18:13","","","18","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11601096","2016-09-10","16:09","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11600098","2016-09-10","14:04","","","13","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11599245","2016-09-10","12:07","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11598548","2016-09-10","10:07","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11597759","2016-09-09","20:40","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11597130","2016-09-09","18:19","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11592729","2016-09-09","14:23","","","14","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11589331","2016-09-09","12:08","","","24","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11587020","2016-09-09","10:45","","","19<br />
","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11579798","2016-09-08","22:18","","","8","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11578008","2016-09-08","20:13","","","21","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11575888","2016-09-08","18:09","","","16","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11573140","2016-09-08","16:27","","","25","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11568029","2016-09-08","13:55","","","24","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11564403","2016-09-08","12:14","","","30","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11560282","2016-09-08","10:17","","","21","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11557948","2016-09-08","08:19","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11555573","2016-09-08","00:09","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11554760","2016-09-07","22:18","","","11","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11552878","2016-09-07","20:10","","","12","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11547534","2016-09-07","16:07","","","35","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11543416","2016-09-07","14:12","","","28","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11539741","2016-09-07","12:20","","","33","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11535660","2016-09-07","10:31","","","20","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11530702","2016-09-07","00:08","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11529755","2016-09-06","22:09","","","6","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11528443","2016-09-06","20:42","","","22","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11525957","2016-09-06","18:26","","","16","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11522808","2016-09-06","16:42","","","40","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11517799","2016-09-06","14:15","","","28","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11513870","2016-09-06","12:16","","","21","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11320653","2016-09-06","09:12","","","6","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11299644","2016-09-02","20:30","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11299067","2016-09-02","18:23","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11295797","2016-09-02","14:41","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11292082","2016-09-02","12:11","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11289194","2016-09-02","10:19","","","11","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11287418","2016-09-02","08:19","Head Count- Con course","","0","","Robyn Camacho","Head Count - Concourse","blank","blank","blank","blank"
"o11285112","2016-09-01","22:20","","","10","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11283737","2016-09-01","20:09","","","12","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11281928","2016-09-01","18:10","","","8","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11275661","2016-09-01","14:17","","","28","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11271368","2016-09-01","12:07","","","19","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11267917","2016-09-01","10:20","","","13","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11265658","2016-09-01","08:18","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11263464","2016-09-01","00:03","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11260807","2016-08-31","20:14","Head Count Concourse","","6","","Robyn Camacho","Head Count - Concourse","blank","blank","blank","blank"
"o11258620","2016-08-31","18:10","Head Count Concourse","","13","","Robyn Camacho","Head Count - Concourse","blank","blank","blank","blank"
